nohup: ignoring input
⛏️  Mining Irium Genesis Block...

Genesis Configuration:
  Timestamp: 1735689600
  Bits: 0x1d00ffff
  Target: 26959535291011309493156476344723991336010898738574164086137773096960
  Merkle root: a0bd470d94bf7ef20539a0a6e2bd30629795f0bad5160d0495e07e85e4a5db04
  Total vesting: 3500000.0 IRM

⛏️  Mining for valid nonce...
  Nonce: 43,100,000 | Hashrate: 205452.13 H/s
  Nonce: 43,200,000 | Hashrate: 205457.47 H/s
  Nonce: 43,300,000 | Hashrate: 205468.91 H/s
  Nonce: 43,400,000 | Hashrate: 205474.50 H/s
  Nonce: 43,500,000 | Hashrate: 205481.14 H/s
  Nonce: 43,600,000 | Hashrate: 205471.81 H/s
  Nonce: 43,700,000 | Hashrate: 205492.01 H/s
  Nonce: 43,800,000 | Hashrate: 205541.62 H/s
  Nonce: 43,900,000 | Hashrate: 205579.96 H/s
  Nonce: 44,000,000 | Hashrate: 205576.82 H/s
  Nonce: 44,100,000 | Hashrate: 205606.78 H/s
  Nonce: 44,200,000 | Hashrate: 205614.86 H/s
  Nonce: 44,300,000 | Hashrate: 205640.61 H/s
  Nonce: 44,400,000 | Hashrate: 205647.49 H/s
  Nonce: 44,500,000 | Hashrate: 205647.47 H/s
  Nonce: 44,600,000 | Hashrate: 205669.16 H/s
  Nonce: 44,700,000 | Hashrate: 205677.25 H/s
  Nonce: 44,800,000 | Hashrate: 205725.96 H/s
  Nonce: 44,900,000 | Hashrate: 205769.26 H/s
  Nonce: 45,000,000 | Hashrate: 205791.75 H/s
  Nonce: 45,100,000 | Hashrate: 205808.14 H/s
  Nonce: 45,200,000 | Hashrate: 205779.89 H/s
  Nonce: 45,300,000 | Hashrate: 205757.91 H/s
  Nonce: 45,400,000 | Hashrate: 205752.01 H/s
  Nonce: 45,500,000 | Hashrate: 205757.52 H/s
  Nonce: 45,600,000 | Hashrate: 205755.03 H/s
  Nonce: 45,700,000 | Hashrate: 205778.89 H/s
  Nonce: 45,800,000 | Hashrate: 205756.70 H/s
  Nonce: 45,900,000 | Hashrate: 205753.12 H/s
  Nonce: 46,000,000 | Hashrate: 205793.56 H/s
  Nonce: 46,100,000 | Hashrate: 205823.50 H/s
  Nonce: 46,200,000 | Hashrate: 205846.75 H/s
  Nonce: 46,300,000 | Hashrate: 205860.30 H/s
  Nonce: 46,400,000 | Hashrate: 205884.28 H/s
  Nonce: 46,500,000 | Hashrate: 205888.55 H/s
  Nonce: 46,600,000 | Hashrate: 205880.47 H/s
  Nonce: 46,700,000 | Hashrate: 205880.08 H/s
  Nonce: 46,800,000 | Hashrate: 205905.79 H/s
  Nonce: 46,900,000 | Hashrate: 205931.29 H/s
  Nonce: 47,000,000 | Hashrate: 205917.51 H/s
  Nonce: 47,100,000 | Hashrate: 205959.53 H/s
  Nonce: 47,200,000 | Hashrate: 205984.08 H/s
  Nonce: 47,300,000 | Hashrate: 206016.44 H/s
  Nonce: 47,400,000 | Hashrate: 206052.74 H/s
  Nonce: 47,500,000 | Hashrate: 206081.34 H/s
  Nonce: 47,600,000 | Hashrate: 206073.16 H/s
  Nonce: 47,700,000 | Hashrate: 206105.46 H/s
  Nonce: 47,800,000 | Hashrate: 206125.50 H/s
  Nonce: 47,900,000 | Hashrate: 206140.15 H/s
  Nonce: 48,000,000 | Hashrate: 206161.97 H/s
  Nonce: 48,100,000 | Hashrate: 206127.03 H/s
  Nonce: 48,200,000 | Hashrate: 206134.23 H/s
  Nonce: 48,300,000 | Hashrate: 206147.04 H/s
  Nonce: 48,400,000 | Hashrate: 206167.71 H/s
  Nonce: 48,500,000 | Hashrate: 206204.07 H/s
  Nonce: 48,600,000 | Hashrate: 206214.64 H/s
  Nonce: 48,700,000 | Hashrate: 206152.56 H/s
  Nonce: 48,800,000 | Hashrate: 206111.55 H/s
  Nonce: 48,900,000 | Hashrate: 206088.96 H/s
  Nonce: 49,000,000 | Hashrate: 206075.67 H/s
  Nonce: 49,100,000 | Hashrate: 206090.58 H/s
  Nonce: 49,200,000 | Hashrate: 206101.27 H/s
  Nonce: 49,300,000 | Hashrate: 206076.70 H/s
  Nonce: 49,400,000 | Hashrate: 206081.39 H/s
  Nonce: 49,500,000 | Hashrate: 206045.67 H/s
  Nonce: 49,600,000 | Hashrate: 205985.41 H/s
  Nonce: 49,700,000 | Hashrate: 205991.91 H/s
  Nonce: 49,800,000 | Hashrate: 206012.75 H/s
  Nonce: 49,900,000 | Hashrate: 206035.62 H/s
  Nonce: 50,000,000 | Hashrate: 206019.84 H/s
  Nonce: 50,100,000 | Hashrate: 205925.40 H/s
  Nonce: 50,200,000 | Hashrate: 205847.62 H/s
  Nonce: 50,300,000 | Hashrate: 205808.88 H/s
  Nonce: 50,400,000 | Hashrate: 205717.13 H/s
  Nonce: 50,500,000 | Hashrate: 205666.35 H/s
  Nonce: 50,600,000 | Hashrate: 205662.23 H/s
  Nonce: 50,700,000 | Hashrate: 205674.23 H/s
  Nonce: 50,800,000 | Hashrate: 205661.54 H/s
  Nonce: 50,900,000 | Hashrate: 205674.91 H/s
  Nonce: 51,000,000 | Hashrate: 205677.20 H/s
  Nonce: 51,100,000 | Hashrate: 205639.78 H/s
  Nonce: 51,200,000 | Hashrate: 205636.18 H/s
  Nonce: 51,300,000 | Hashrate: 205603.48 H/s
  Nonce: 51,400,000 | Hashrate: 205579.85 H/s
  Nonce: 51,500,000 | Hashrate: 205568.54 H/s
  Nonce: 51,600,000 | Hashrate: 205572.29 H/s
  Nonce: 51,700,000 | Hashrate: 205580.51 H/s
  Nonce: 51,800,000 | Hashrate: 205585.52 H/s
  Nonce: 51,900,000 | Hashrate: 205587.93 H/s
  Nonce: 52,000,000 | Hashrate: 205594.69 H/s
  Nonce: 52,100,000 | Hashrate: 205585.51 H/s
  Nonce: 52,200,000 | Hashrate: 205583.43 H/s
  Nonce: 52,300,000 | Hashrate: 205578.02 H/s
  Nonce: 52,400,000 | Hashrate: 205597.08 H/s
  Nonce: 52,500,000 | Hashrate: 205660.44 H/s
  Nonce: 52,600,000 | Hashrate: 205705.70 H/s
  Nonce: 52,700,000 | Hashrate: 205736.70 H/s
  Nonce: 52,800,000 | Hashrate: 205773.02 H/s
  Nonce: 52,900,000 | Hashrate: 205802.89 H/s
  Nonce: 53,000,000 | Hashrate: 205821.23 H/s
  Nonce: 53,100,000 | Hashrate: 205846.55 H/s
  Nonce: 53,200,000 | Hashrate: 205860.01 H/s
  Nonce: 53,300,000 | Hashrate: 205838.28 H/s
  Nonce: 53,400,000 | Hashrate: 205814.56 H/s
  Nonce: 53,500,000 | Hashrate: 205822.10 H/s
  Nonce: 53,600,000 | Hashrate: 205841.55 H/s
  Nonce: 53,700,000 | Hashrate: 205843.80 H/s
  Nonce: 53,800,000 | Hashrate: 205848.66 H/s
  Nonce: 53,900,000 | Hashrate: 205871.02 H/s
  Nonce: 54,000,000 | Hashrate: 205878.11 H/s
  Nonce: 54,100,000 | Hashrate: 205876.31 H/s
  Nonce: 54,200,000 | Hashrate: 205845.41 H/s
  Nonce: 54,300,000 | Hashrate: 205861.57 H/s
  Nonce: 54,400,000 | Hashrate: 205874.66 H/s
  Nonce: 54,500,000 | Hashrate: 205863.41 H/s
  Nonce: 54,600,000 | Hashrate: 205836.82 H/s
  Nonce: 54,700,000 | Hashrate: 205868.49 H/s
  Nonce: 54,800,000 | Hashrate: 205913.14 H/s
  Nonce: 54,900,000 | Hashrate: 205905.41 H/s
  Nonce: 55,000,000 | Hashrate: 205900.30 H/s
  Nonce: 55,100,000 | Hashrate: 205908.80 H/s
  Nonce: 55,200,000 | Hashrate: 205922.45 H/s
  Nonce: 55,300,000 | Hashrate: 205930.78 H/s
  Nonce: 55,400,000 | Hashrate: 205968.69 H/s
  Nonce: 55,500,000 | Hashrate: 206000.53 H/s
  Nonce: 55,600,000 | Hashrate: 206023.47 H/s
  Nonce: 55,700,000 | Hashrate: 206038.15 H/s
  Nonce: 55,800,000 | Hashrate: 206064.30 H/s
  Nonce: 55,900,000 | Hashrate: 206103.31 H/s
  Nonce: 56,000,000 | Hashrate: 206152.72 H/s
  Nonce: 56,100,000 | Hashrate: 206202.51 H/s
  Nonce: 56,200,000 | Hashrate: 206160.32 H/s
  Nonce: 56,300,000 | Hashrate: 206157.21 H/s
  Nonce: 56,400,000 | Hashrate: 206176.52 H/s
  Nonce: 56,500,000 | Hashrate: 206216.36 H/s
  Nonce: 56,600,000 | Hashrate: 206258.01 H/s
  Nonce: 56,700,000 | Hashrate: 206274.91 H/s
  Nonce: 56,800,000 | Hashrate: 206298.49 H/s
  Nonce: 56,900,000 | Hashrate: 206314.27 H/s
  Nonce: 57,000,000 | Hashrate: 206323.43 H/s
  Nonce: 57,100,000 | Hashrate: 206333.75 H/s
  Nonce: 57,200,000 | Hashrate: 206356.22 H/s
  Nonce: 57,300,000 | Hashrate: 206387.19 H/s
  Nonce: 57,400,000 | Hashrate: 206418.97 H/s
  Nonce: 57,500,000 | Hashrate: 206444.86 H/s
  Nonce: 57,600,000 | Hashrate: 206469.89 H/s
  Nonce: 57,700,000 | Hashrate: 206484.40 H/s
  Nonce: 57,800,000 | Hashrate: 206493.13 H/s
  Nonce: 57,900,000 | Hashrate: 206503.99 H/s
  Nonce: 58,000,000 | Hashrate: 206498.43 H/s
  Nonce: 58,100,000 | Hashrate: 206518.20 H/s
  Nonce: 58,200,000 | Hashrate: 206506.72 H/s
  Nonce: 58,300,000 | Hashrate: 206522.10 H/s
  Nonce: 58,400,000 | Hashrate: 206546.85 H/s
  Nonce: 58,500,000 | Hashrate: 206550.55 H/s
  Nonce: 58,600,000 | Hashrate: 206590.23 H/s
  Nonce: 58,700,000 | Hashrate: 206609.26 H/s
  Nonce: 58,800,000 | Hashrate: 206617.33 H/s
  Nonce: 58,900,000 | Hashrate: 206630.59 H/s
  Nonce: 59,000,000 | Hashrate: 206651.03 H/s
  Nonce: 59,100,000 | Hashrate: 206660.10 H/s
  Nonce: 59,200,000 | Hashrate: 206685.33 H/s
  Nonce: 59,300,000 | Hashrate: 206685.96 H/s
  Nonce: 59,400,000 | Hashrate: 206721.08 H/s
  Nonce: 59,500,000 | Hashrate: 206740.88 H/s
  Nonce: 59,600,000 | Hashrate: 206717.59 H/s
  Nonce: 59,700,000 | Hashrate: 206686.97 H/s
  Nonce: 59,800,000 | Hashrate: 206699.45 H/s
  Nonce: 59,900,000 | Hashrate: 206676.09 H/s
  Nonce: 60,000,000 | Hashrate: 206643.39 H/s
  Nonce: 60,100,000 | Hashrate: 206645.85 H/s
  Nonce: 60,200,000 | Hashrate: 206658.93 H/s
  Nonce: 60,300,000 | Hashrate: 206688.20 H/s
  Nonce: 60,400,000 | Hashrate: 206678.35 H/s
  Nonce: 60,500,000 | Hashrate: 206669.01 H/s
  Nonce: 60,600,000 | Hashrate: 206660.86 H/s
  Nonce: 60,700,000 | Hashrate: 206694.45 H/s
  Nonce: 60,800,000 | Hashrate: 206691.12 H/s
  Nonce: 60,900,000 | Hashrate: 206694.95 H/s
  Nonce: 61,000,000 | Hashrate: 206699.02 H/s
  Nonce: 61,100,000 | Hashrate: 206708.19 H/s
  Nonce: 61,200,000 | Hashrate: 206609.80 H/s
  Nonce: 61,300,000 | Hashrate: 206512.22 H/s
  Nonce: 61,400,000 | Hashrate: 206469.76 H/s
  Nonce: 61,500,000 | Hashrate: 206473.49 H/s
  Nonce: 61,600,000 | Hashrate: 206468.47 H/s
  Nonce: 61,700,000 | Hashrate: 206486.38 H/s
  Nonce: 61,800,000 | Hashrate: 206473.43 H/s
  Nonce: 61,900,000 | Hashrate: 206486.27 H/s
  Nonce: 62,000,000 | Hashrate: 206506.34 H/s
  Nonce: 62,100,000 | Hashrate: 206524.66 H/s
  Nonce: 62,200,000 | Hashrate: 206539.39 H/s
  Nonce: 62,300,000 | Hashrate: 206546.61 H/s
  Nonce: 62,400,000 | Hashrate: 206550.22 H/s
  Nonce: 62,500,000 | Hashrate: 206565.11 H/s
  Nonce: 62,600,000 | Hashrate: 206549.22 H/s
  Nonce: 62,700,000 | Hashrate: 206540.51 H/s
  Nonce: 62,800,000 | Hashrate: 206518.81 H/s
  Nonce: 62,900,000 | Hashrate: 206509.54 H/s
  Nonce: 63,000,000 | Hashrate: 206524.03 H/s
  Nonce: 63,100,000 | Hashrate: 206511.11 H/s
  Nonce: 63,200,000 | Hashrate: 206523.18 H/s
  Nonce: 63,300,000 | Hashrate: 206504.82 H/s
  Nonce: 63,400,000 | Hashrate: 206514.83 H/s
  Nonce: 63,500,000 | Hashrate: 206524.46 H/s
  Nonce: 63,600,000 | Hashrate: 206525.32 H/s
  Nonce: 63,700,000 | Hashrate: 206531.57 H/s
  Nonce: 63,800,000 | Hashrate: 206533.95 H/s
  Nonce: 63,900,000 | Hashrate: 206534.56 H/s
  Nonce: 64,000,000 | Hashrate: 206534.22 H/s
  Nonce: 64,100,000 | Hashrate: 206518.69 H/s
  Nonce: 64,200,000 | Hashrate: 206525.73 H/s
  Nonce: 64,300,000 | Hashrate: 206530.37 H/s
  Nonce: 64,400,000 | Hashrate: 206550.00 H/s
  Nonce: 64,500,000 | Hashrate: 206547.25 H/s
  Nonce: 64,600,000 | Hashrate: 206569.59 H/s
  Nonce: 64,700,000 | Hashrate: 206593.18 H/s
  Nonce: 64,800,000 | Hashrate: 206580.13 H/s
  Nonce: 64,900,000 | Hashrate: 206576.28 H/s
  Nonce: 65,000,000 | Hashrate: 206600.40 H/s
  Nonce: 65,100,000 | Hashrate: 206622.78 H/s
  Nonce: 65,200,000 | Hashrate: 206613.54 H/s
  Nonce: 65,300,000 | Hashrate: 206615.37 H/s
  Nonce: 65,400,000 | Hashrate: 206619.45 H/s
  Nonce: 65,500,000 | Hashrate: 206617.11 H/s
  Nonce: 65,600,000 | Hashrate: 206627.37 H/s
  Nonce: 65,700,000 | Hashrate: 206642.46 H/s
  Nonce: 65,800,000 | Hashrate: 206626.20 H/s
  Nonce: 65,900,000 | Hashrate: 206620.42 H/s
  Nonce: 66,000,000 | Hashrate: 206622.71 H/s
  Nonce: 66,100,000 | Hashrate: 206625.43 H/s
  Nonce: 66,200,000 | Hashrate: 206610.68 H/s
  Nonce: 66,300,000 | Hashrate: 206583.28 H/s
  Nonce: 66,400,000 | Hashrate: 206568.55 H/s
  Nonce: 66,500,000 | Hashrate: 206590.71 H/s
  Nonce: 66,600,000 | Hashrate: 206609.00 H/s
  Nonce: 66,700,000 | Hashrate: 206593.35 H/s
  Nonce: 66,800,000 | Hashrate: 206618.59 H/s
  Nonce: 66,900,000 | Hashrate: 206630.26 H/s
  Nonce: 67,000,000 | Hashrate: 206625.08 H/s
  Nonce: 67,100,000 | Hashrate: 206632.89 H/s
  Nonce: 67,200,000 | Hashrate: 206593.14 H/s
  Nonce: 67,300,000 | Hashrate: 206586.09 H/s
  Nonce: 67,400,000 | Hashrate: 206574.90 H/s
  Nonce: 67,500,000 | Hashrate: 206526.28 H/s
  Nonce: 67,600,000 | Hashrate: 206542.13 H/s
  Nonce: 67,700,000 | Hashrate: 206504.97 H/s
  Nonce: 67,800,000 | Hashrate: 206486.07 H/s
  Nonce: 67,900,000 | Hashrate: 206488.31 H/s
  Nonce: 68,000,000 | Hashrate: 206494.10 H/s
  Nonce: 68,100,000 | Hashrate: 206508.30 H/s
  Nonce: 68,200,000 | Hashrate: 206518.96 H/s
  Nonce: 68,300,000 | Hashrate: 206515.89 H/s
  Nonce: 68,400,000 | Hashrate: 206516.49 H/s
  Nonce: 68,500,000 | Hashrate: 206517.44 H/s
  Nonce: 68,600,000 | Hashrate: 206506.07 H/s
  Nonce: 68,700,000 | Hashrate: 206513.36 H/s
  Nonce: 68,800,000 | Hashrate: 206530.65 H/s
  Nonce: 68,900,000 | Hashrate: 206525.20 H/s
  Nonce: 69,000,000 | Hashrate: 206540.84 H/s
  Nonce: 69,100,000 | Hashrate: 206519.72 H/s
  Nonce: 69,200,000 | Hashrate: 206532.26 H/s
  Nonce: 69,300,000 | Hashrate: 206549.37 H/s
  Nonce: 69,400,000 | Hashrate: 206541.00 H/s
  Nonce: 69,500,000 | Hashrate: 206540.85 H/s
  Nonce: 69,600,000 | Hashrate: 206560.16 H/s
  Nonce: 69,700,000 | Hashrate: 206572.55 H/s
  Nonce: 69,800,000 | Hashrate: 206568.12 H/s
  Nonce: 69,900,000 | Hashrate: 206574.58 H/s
  Nonce: 70,000,000 | Hashrate: 206547.25 H/s
  Nonce: 70,100,000 | Hashrate: 206517.06 H/s
  Nonce: 70,200,000 | Hashrate: 206538.15 H/s
  Nonce: 70,300,000 | Hashrate: 206555.60 H/s
  Nonce: 70,400,000 | Hashrate: 206540.84 H/s
  Nonce: 70,500,000 | Hashrate: 206494.68 H/s
  Nonce: 70,600,000 | Hashrate: 206449.30 H/s
  Nonce: 70,700,000 | Hashrate: 206427.80 H/s
  Nonce: 70,800,000 | Hashrate: 206403.95 H/s
  Nonce: 70,900,000 | Hashrate: 206396.07 H/s
  Nonce: 71,000,000 | Hashrate: 206409.12 H/s
  Nonce: 71,100,000 | Hashrate: 206399.45 H/s
  Nonce: 71,200,000 | Hashrate: 206405.13 H/s
  Nonce: 71,300,000 | Hashrate: 206418.94 H/s
  Nonce: 71,400,000 | Hashrate: 206380.55 H/s
  Nonce: 71,500,000 | Hashrate: 206352.87 H/s
  Nonce: 71,600,000 | Hashrate: 206352.47 H/s
  Nonce: 71,700,000 | Hashrate: 206363.13 H/s
  Nonce: 71,800,000 | Hashrate: 206368.02 H/s
  Nonce: 71,900,000 | Hashrate: 206373.92 H/s
  Nonce: 72,000,000 | Hashrate: 206316.99 H/s
  Nonce: 72,100,000 | Hashrate: 206307.62 H/s
  Nonce: 72,200,000 | Hashrate: 206296.08 H/s
  Nonce: 72,300,000 | Hashrate: 206257.51 H/s
  Nonce: 72,400,000 | Hashrate: 206248.13 H/s
  Nonce: 72,500,000 | Hashrate: 206238.85 H/s
  Nonce: 72,600,000 | Hashrate: 206240.91 H/s
  Nonce: 72,700,000 | Hashrate: 206229.73 H/s
  Nonce: 72,800,000 | Hashrate: 206216.41 H/s
  Nonce: 72,900,000 | Hashrate: 206192.99 H/s
  Nonce: 73,000,000 | Hashrate: 206168.20 H/s
  Nonce: 73,100,000 | Hashrate: 206171.75 H/s
  Nonce: 73,200,000 | Hashrate: 206160.71 H/s
  Nonce: 73,300,000 | Hashrate: 206165.13 H/s
  Nonce: 73,400,000 | Hashrate: 206107.71 H/s
  Nonce: 73,500,000 | Hashrate: 206078.20 H/s
  Nonce: 73,600,000 | Hashrate: 206041.22 H/s
  Nonce: 73,700,000 | Hashrate: 205951.07 H/s
  Nonce: 73,800,000 | Hashrate: 205944.18 H/s
  Nonce: 73,900,000 | Hashrate: 205928.75 H/s
  Nonce: 74,000,000 | Hashrate: 205928.24 H/s
  Nonce: 74,100,000 | Hashrate: 205928.22 H/s
  Nonce: 74,200,000 | Hashrate: 205936.15 H/s
  Nonce: 74,300,000 | Hashrate: 205956.68 H/s
  Nonce: 74,400,000 | Hashrate: 205948.19 H/s
  Nonce: 74,500,000 | Hashrate: 205956.79 H/s
  Nonce: 74,600,000 | Hashrate: 205941.69 H/s
  Nonce: 74,700,000 | Hashrate: 205941.57 H/s
  Nonce: 74,800,000 | Hashrate: 205950.66 H/s
  Nonce: 74,900,000 | Hashrate: 205969.48 H/s
  Nonce: 75,000,000 | Hashrate: 205980.52 H/s
  Nonce: 75,100,000 | Hashrate: 205990.64 H/s
  Nonce: 75,200,000 | Hashrate: 205932.17 H/s
  Nonce: 75,300,000 | Hashrate: 205923.32 H/s
  Nonce: 75,400,000 | Hashrate: 205919.74 H/s
  Nonce: 75,500,000 | Hashrate: 205927.74 H/s
  Nonce: 75,600,000 | Hashrate: 205922.78 H/s
  Nonce: 75,700,000 | Hashrate: 205910.12 H/s
  Nonce: 75,800,000 | Hashrate: 205908.03 H/s
  Nonce: 75,900,000 | Hashrate: 205888.73 H/s
  Nonce: 76,000,000 | Hashrate: 205863.26 H/s
  Nonce: 76,100,000 | Hashrate: 205802.08 H/s
  Nonce: 76,200,000 | Hashrate: 205753.77 H/s
  Nonce: 76,300,000 | Hashrate: 205745.49 H/s
  Nonce: 76,400,000 | Hashrate: 205743.70 H/s
  Nonce: 76,500,000 | Hashrate: 205732.11 H/s
  Nonce: 76,600,000 | Hashrate: 205682.93 H/s
  Nonce: 76,700,000 | Hashrate: 205673.96 H/s
  Nonce: 76,800,000 | Hashrate: 205647.08 H/s
  Nonce: 76,900,000 | Hashrate: 205643.54 H/s
  Nonce: 77,000,000 | Hashrate: 205639.44 H/s
  Nonce: 77,100,000 | Hashrate: 205658.91 H/s
  Nonce: 77,200,000 | Hashrate: 205666.09 H/s
  Nonce: 77,300,000 | Hashrate: 205675.97 H/s
  Nonce: 77,400,000 | Hashrate: 205671.55 H/s
  Nonce: 77,500,000 | Hashrate: 205678.62 H/s
  Nonce: 77,600,000 | Hashrate: 205684.52 H/s
  Nonce: 77,700,000 | Hashrate: 205681.29 H/s
  Nonce: 77,800,000 | Hashrate: 205665.75 H/s
  Nonce: 77,900,000 | Hashrate: 205649.09 H/s
  Nonce: 78,000,000 | Hashrate: 205622.39 H/s
  Nonce: 78,100,000 | Hashrate: 205616.88 H/s
  Nonce: 78,200,000 | Hashrate: 205614.81 H/s
  Nonce: 78,300,000 | Hashrate: 205606.23 H/s
  Nonce: 78,400,000 | Hashrate: 205603.15 H/s
  Nonce: 78,500,000 | Hashrate: 205596.90 H/s
  Nonce: 78,600,000 | Hashrate: 205581.68 H/s
  Nonce: 78,700,000 | Hashrate: 205522.59 H/s
  Nonce: 78,800,000 | Hashrate: 205516.13 H/s
  Nonce: 78,900,000 | Hashrate: 205527.81 H/s
  Nonce: 79,000,000 | Hashrate: 205544.03 H/s
  Nonce: 79,100,000 | Hashrate: 205558.99 H/s
  Nonce: 79,200,000 | Hashrate: 205573.78 H/s
  Nonce: 79,300,000 | Hashrate: 205555.09 H/s
  Nonce: 79,400,000 | Hashrate: 205561.44 H/s
  Nonce: 79,500,000 | Hashrate: 205565.95 H/s
  Nonce: 79,600,000 | Hashrate: 205558.22 H/s
  Nonce: 79,700,000 | Hashrate: 205546.72 H/s
  Nonce: 79,800,000 | Hashrate: 205536.23 H/s
  Nonce: 79,900,000 | Hashrate: 205554.38 H/s
  Nonce: 80,000,000 | Hashrate: 205570.02 H/s
  Nonce: 80,100,000 | Hashrate: 205543.87 H/s
  Nonce: 80,200,000 | Hashrate: 205483.48 H/s
  Nonce: 80,300,000 | Hashrate: 205450.53 H/s
  Nonce: 80,400,000 | Hashrate: 205464.62 H/s
  Nonce: 80,500,000 | Hashrate: 205415.10 H/s
  Nonce: 80,600,000 | Hashrate: 205421.25 H/s
  Nonce: 80,700,000 | Hashrate: 205426.34 H/s
  Nonce: 80,800,000 | Hashrate: 205399.72 H/s
  Nonce: 80,900,000 | Hashrate: 205381.54 H/s
  Nonce: 81,000,000 | Hashrate: 205384.27 H/s
  Nonce: 81,100,000 | Hashrate: 205376.94 H/s
  Nonce: 81,200,000 | Hashrate: 205374.32 H/s
  Nonce: 81,300,000 | Hashrate: 205352.99 H/s
  Nonce: 81,400,000 | Hashrate: 205337.14 H/s
  Nonce: 81,500,000 | Hashrate: 205304.17 H/s
  Nonce: 81,600,000 | Hashrate: 205297.18 H/s
  Nonce: 81,700,000 | Hashrate: 205276.21 H/s
  Nonce: 81,800,000 | Hashrate: 205275.47 H/s
  Nonce: 81,900,000 | Hashrate: 205290.18 H/s
  Nonce: 82,000,000 | Hashrate: 205286.54 H/s
  Nonce: 82,100,000 | Hashrate: 205271.81 H/s
  Nonce: 82,200,000 | Hashrate: 205258.56 H/s
  Nonce: 82,300,000 | Hashrate: 205224.73 H/s
  Nonce: 82,400,000 | Hashrate: 205197.15 H/s
  Nonce: 82,500,000 | Hashrate: 205194.68 H/s
  Nonce: 82,600,000 | Hashrate: 205199.66 H/s
  Nonce: 82,700,000 | Hashrate: 205204.17 H/s
  Nonce: 82,800,000 | Hashrate: 205190.57 H/s
  Nonce: 82,900,000 | Hashrate: 205182.52 H/s
  Nonce: 83,000,000 | Hashrate: 205181.25 H/s
  Nonce: 83,100,000 | Hashrate: 205170.28 H/s
  Nonce: 83,200,000 | Hashrate: 205175.55 H/s
  Nonce: 83,300,000 | Hashrate: 205176.26 H/s
  Nonce: 83,400,000 | Hashrate: 205199.54 H/s
  Nonce: 83,500,000 | Hashrate: 205214.67 H/s
  Nonce: 83,600,000 | Hashrate: 205230.87 H/s
  Nonce: 83,700,000 | Hashrate: 205203.79 H/s
  Nonce: 83,800,000 | Hashrate: 205176.06 H/s
  Nonce: 83,900,000 | Hashrate: 205174.82 H/s
  Nonce: 84,000,000 | Hashrate: 205163.24 H/s
  Nonce: 84,100,000 | Hashrate: 205151.64 H/s
  Nonce: 84,200,000 | Hashrate: 205142.10 H/s
  Nonce: 84,300,000 | Hashrate: 205130.70 H/s
  Nonce: 84,400,000 | Hashrate: 205116.54 H/s
  Nonce: 84,500,000 | Hashrate: 205112.72 H/s
  Nonce: 84,600,000 | Hashrate: 205113.10 H/s
  Nonce: 84,700,000 | Hashrate: 205113.14 H/s
  Nonce: 84,800,000 | Hashrate: 205101.66 H/s
  Nonce: 84,900,000 | Hashrate: 205103.80 H/s
  Nonce: 85,000,000 | Hashrate: 205112.24 H/s
  Nonce: 85,100,000 | Hashrate: 205126.89 H/s
  Nonce: 85,200,000 | Hashrate: 205122.71 H/s
  Nonce: 85,300,000 | Hashrate: 205112.37 H/s
  Nonce: 85,400,000 | Hashrate: 205099.44 H/s
  Nonce: 85,500,000 | Hashrate: 205066.28 H/s
  Nonce: 85,600,000 | Hashrate: 205030.89 H/s
  Nonce: 85,700,000 | Hashrate: 205000.15 H/s
  Nonce: 85,800,000 | Hashrate: 204981.14 H/s
  Nonce: 85,900,000 | Hashrate: 204971.52 H/s
  Nonce: 86,000,000 | Hashrate: 204976.39 H/s
  Nonce: 86,100,000 | Hashrate: 204976.42 H/s
  Nonce: 86,200,000 | Hashrate: 204964.84 H/s
  Nonce: 86,300,000 | Hashrate: 204964.30 H/s
  Nonce: 86,400,000 | Hashrate: 204954.88 H/s
  Nonce: 86,500,000 | Hashrate: 204956.02 H/s
  Nonce: 86,600,000 | Hashrate: 204930.36 H/s
  Nonce: 86,700,000 | Hashrate: 204918.59 H/s
  Nonce: 86,800,000 | Hashrate: 204927.17 H/s
  Nonce: 86,900,000 | Hashrate: 204931.72 H/s
  Nonce: 87,000,000 | Hashrate: 204935.39 H/s
  Nonce: 87,100,000 | Hashrate: 204928.94 H/s
  Nonce: 87,200,000 | Hashrate: 204906.44 H/s
  Nonce: 87,300,000 | Hashrate: 204909.57 H/s
  Nonce: 87,400,000 | Hashrate: 204914.87 H/s
  Nonce: 87,500,000 | Hashrate: 204932.87 H/s
  Nonce: 87,600,000 | Hashrate: 204949.55 H/s
  Nonce: 87,700,000 | Hashrate: 204952.03 H/s
  Nonce: 87,800,000 | Hashrate: 204958.17 H/s
  Nonce: 87,900,000 | Hashrate: 204964.27 H/s
  Nonce: 88,000,000 | Hashrate: 204991.04 H/s
  Nonce: 88,100,000 | Hashrate: 205017.54 H/s
  Nonce: 88,200,000 | Hashrate: 205035.44 H/s
  Nonce: 88,300,000 | Hashrate: 205020.00 H/s
  Nonce: 88,400,000 | Hashrate: 204986.99 H/s
  Nonce: 88,500,000 | Hashrate: 204954.64 H/s
  Nonce: 88,600,000 | Hashrate: 204918.07 H/s
  Nonce: 88,700,000 | Hashrate: 204891.36 H/s
  Nonce: 88,800,000 | Hashrate: 204870.16 H/s
  Nonce: 88,900,000 | Hashrate: 204878.42 H/s
  Nonce: 89,000,000 | Hashrate: 204886.64 H/s
